period_start,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,kW,W,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end
2023-07-13 21:45:00+02:00,19.33333333,0.17,47,0,0,0,0,38.66666667,11.26666667,0,0,0,0,0,0,22.66666667,0,59.3,974.1,0,0,0,0,229.3333333,219.6666667,5,2.466666667,96,2023-07-13 22:00:00+02:00
2023-07-13 22:00:00+02:00,19,0.17,44,0,0,0,0,27.66666667,11.36666667,0,0,0,0,0,0,22.76666667,0,60.9,974.2666667,0,0,0,0,228,219,5.133333333,2.6,97.66666667,2023-07-13 22:15:00+02:00
2023-07-13 22:15:00+02:00,19,0.17,41,0,0,0,0,39,11.53333333,0,0,0,0,0,0,22.83333333,0,62.4,974.3666667,0,0,0,0,228,219,5.2,2.6,99.33333333,2023-07-13 22:30:00+02:00
2023-07-13 22:30:00+02:00,19,0.17,38,0,0,0,0,40.66666667,11.66666667,0,0,0,0,0,0,22.9,0,63.9,974.4666667,0,0,0,0,228,220,5.3,2.6,101.3333333,2023-07-13 22:45:00+02:00
2023-07-13 22:45:00+02:00,18,0.17,35,0,0,0,0,55,11.83333333,0,0,0,0,0,0,23,0,65.5,974.5666667,0,0,0,0,228,220,5.333333333,2.6,102.6666667,2023-07-13 23:00:00+02:00
2023-07-13 23:00:00+02:00,18,0.17,31,0,0,0,0,49.66666667,12.1,0,0,0,0,0,0,23.26666667,0,67.5,974.6,0,0,0,0,227,220,5.333333333,2.566666667,103.6666667,2023-07-13 23:15:00+02:00
2023-07-13 23:15:00+02:00,18,0.17,28,0,0,0,0,32,12.4,0,0,0,0,0,0,23.76666667,0,69.9,974.6333333,0,0,0,0,225,218.6666667,5.166666667,2.466666667,105.3333333,2023-07-13 23:30:00+02:00
2023-07-13 23:30:00+02:00,18,0.17,24.66666667,0,0,0,0,55.66666667,12.7,0,0,0,0,0,0,24.23333333,0,72.43333333,974.7,0,0,0,0,222.6666667,217.6666667,5.066666667,2.366666667,106.3333333,2023-07-13 23:45:00+02:00
2023-07-13 23:45:00+02:00,17.66666667,0.17,21,0,0,0,0,52.33333333,13,0,0,0,0,0,0,24.73333333,0,75,974.7,0,0,0,0,220.3333333,216.3333333,4.966666667,2.266666667,107.3333333,2023-07-14 00:00:00+02:00
2023-07-14 00:00:00+02:00,17,0.17,17.66666667,0,0,0,0,53,13.2,0,0,0,0,0,0,25,0,76.93333333,974.7,0,0,0,0,220.3333333,216.6666667,4.8,2.133333333,108,2023-07-14 00:15:00+02:00
2023-07-14 00:15:00+02:00,17,0.17,14,0,0,0,0,41,13.3,0,0,0,0,0,0,25.06666667,0,78.03333333,974.7333333,0,0,0,0,223,218.6666667,4.6,1.966666667,109,2023-07-14 00:30:00+02:00
2023-07-14 00:30:00+02:00,17,0.17,10.33333333,0,0,0,0,15,13.3,0,0,0,0,0,0,25.16666667,0,79.16666667,974.8,0,0,0,0,226,221,4.4,1.8,109,2023-07-14 00:45:00+02:00
2023-07-14 00:45:00+02:00,17,0.17,6.666666667,0,0,0,0,21.33333333,13.4,0,0,0,0,0,0,25.23333333,0,80.3,974.8,0,0,0,0,229,223.3333333,4.233333333,1.633333333,110,2023-07-14 01:00:00+02:00
2023-07-14 01:00:00+02:00,16.66666667,0.17,3,0,0,0,0,24.66666667,13.4,0,0,0,0,0,0,25.16666667,0,81.46666667,974.8,0,0,0,0,233.6666667,226,4,1.5,110,2023-07-14 01:15:00+02:00
2023-07-14 01:15:00+02:00,16,0.17,-1,0,0,0,0,29.66666667,13.4,0,0,0,0,0,0,24.96666667,0,82.6,974.7333333,0,0,0,0,239,229,3.766666667,1.4,110,2023-07-14 01:30:00+02:00
2023-07-14 01:30:00+02:00,16,0.17,-4.333333333,0,0,0,0,52.66666667,13.4,0,0,0,0,0,0,24.73333333,0,83.8,974.7,0,0,0,0,245.6666667,233,3.566666667,1.3,110,2023-07-14 01:45:00+02:00
2023-07-14 01:45:00+02:00,16,0.17,-8,0,0,0,0,51.66666667,13.4,0,0,0,0,0,0,24.53333333,0,85,974.6,0,0,0,0,252.6666667,236.6666667,3.433333333,1.2,109.6666667,2023-07-14 02:00:00+02:00
2023-07-14 02:00:00+02:00,16,0.17,-12,0,0,0,0,38.66666667,13.4,0,0,0,0,0,0,24.3,0,86.13333333,974.5666667,0,0,0,0,256,237,3.3,1.233333333,109,2023-07-14 02:15:00+02:00
2023-07-14 02:15:00+02:00,15.66666667,0.17,-15.33333333,0,0,0,0,16.66666667,13.4,0,0,0,0,0,0,24.06666667,0,87.1,974.5,0,0,0,0,256,234,3.1,1.333333333,108.3333333,2023-07-14 02:30:00+02:00
2023-07-14 02:30:00+02:00,15,0.17,-19,0,0,0,0,5,13.3,0,0,0,0,0,0,23.8,0,88.1,974.4,0,0,0,0,256,231,2.866666667,1.433333333,107.6666667,2023-07-14 02:45:00+02:00
2023-07-14 02:45:00+02:00,15,0.17,-22.33333333,0,0,0,0,8.666666667,13.3,0,0,0,0,0,0,23.6,0,89.06666667,974.3333333,0,0,0,0,256,228.6666667,2.666666667,1.566666667,107,2023-07-14 03:00:00+02:00
2023-07-14 03:00:00+02:00,15,0.17,-26,0,0,0,0,13.66666667,13.23333333,0,0,0,0,0,0,23.36666667,0,89.7,974.3,0,0,0,0,255,224,2.466666667,1.6,105.6666667,2023-07-14 03:15:00+02:00
2023-07-14 03:15:00+02:00,15,0.17,-29,0,0,0,0,9.333333333,13.13333333,0,0,0,0,0,0,23.16666667,0,90,974.3,0,0,0,0,251,218,2.333333333,1.6,104.6666667,2023-07-14 03:30:00+02:00
2023-07-14 03:30:00+02:00,14.66666667,0.17,-33,0,0,0,0,16.33333333,12.96666667,0,0,0,0,0,0,23,0,90.3,974.2,0,0,0,0,246.6666667,211.3333333,2.166666667,1.6,103.3333333,2023-07-14 03:45:00+02:00
2023-07-14 03:45:00+02:00,14,0.17,-36,0,0,0,0,23.33333333,12.86666667,0,0,0,0,0,0,22.8,0,90.6,974.2,0,0,0,0,242,205,2.033333333,1.6,101.6666667,2023-07-14 04:00:00+02:00
2023-07-14 04:00:00+02:00,14,0.17,-39,0,0,0,0,25,12.76666667,0,0,0,0,0,0,22.6,0,90.93333333,974.2,0,0,0,0,237.3333333,201.3333333,2,1.633333333,100.3333333,2023-07-14 04:15:00+02:00
2023-07-14 04:15:00+02:00,14,0.17,-42,0,0,0,0,21,12.7,0,0,0,0,0,0,22.4,0,91.36666667,974.2,0,0,0,0,233.3333333,201,2,1.7,98.66666667,2023-07-14 04:30:00+02:00
2023-07-14 04:30:00+02:00,14,0.17,-45,0,0,0,0,13.33333333,12.6,0,0,0,0,0,0,22.2,0,91.8,974.3,0,0,0,0,229,200,2,1.7,97.33333333,2023-07-14 04:45:00+02:00
2023-07-14 04:45:00+02:00,14,0.17,-48,0,0,0,0,6.333333333,12.53333333,0,0,0,0,0,0,21.96666667,0,92.23333333,974.3,0,0,0,0,225,200,2,1.8,95.33333333,2023-07-14 05:00:00+02:00
2023-07-14 05:00:00+02:00,14,0.17,-51,0,0,0,0,13,12.5,0,0,0,0,0,0,21.73333333,0,92.66666667,974.2666667,0,0,0,0,220,197.3333333,2,1.8,93.33333333,2023-07-14 05:15:00+02:00
2023-07-14 05:15:00+02:00,14,0.17,-54,0,0,0,0,19,12.5,0,0,0,0,0,0,21.5,0,93.13333333,974.2,0,0,0,0,214,192.3333333,1.966666667,1.733333333,91.33333333,2023-07-14 05:30:00+02:00
2023-07-14 05:30:00+02:00,13.33333333,0.17,-57,3.666666667,3.666666667,4.333333333,3.333333333,15.66666667,12.4,3.666666667,0,3.666666667,3.333333333,0.1,100,21.26666667,0,93.56666667,974.1,0,0,0,0,208,187.6666667,1.9,1.7,89.33333333,2023-07-14 05:45:00+02:00
2023-07-14 05:45:00+02:00,13,0.17,-60,16.66666667,48,21,14.66666667,6.666666667,12.4,18,18.33333333,19.33333333,16,0.48,480,21,0,94.06666667,974.0333333,0,0,0,0,202,182.6666667,1.9,1.7,87,2023-07-14 06:00:00+02:00
2023-07-14 06:00:00+02:00,13.66666667,0.17,-62,29.66666667,154.6666667,43.66666667,24,0,12.5,29.66666667,154.6666667,43.66666667,24,0.72,720,20.83333333,0,93.93333333,973.9666667,0,0,0,0,195,177.6666667,1.833333333,1.6,85,2023-07-14 06:15:00+02:00
2023-07-14 06:15:00+02:00,14,0.17,-65,41,240,71.66666667,31.66666667,1.666666667,12.73333333,42.33333333,219,70.33333333,33.33333333,1,1000,20.73333333,0,93.16666667,973.9,0,0,0,0,187.3333333,172,1.733333333,1.433333333,83,2023-07-14 06:30:00+02:00
2023-07-14 06:30:00+02:00,14,0.17,-68,52,313,104,37.66666667,0,12.96666667,52,313,104,37.66666667,1.13,1130,20.63333333,0,92.43333333,973.8,0,0,0,0,179,165.3333333,1.7,1.233333333,80.33333333,2023-07-14 06:45:00+02:00
2023-07-14 06:45:00+02:00,14.33333333,0.17,-70,62,378.6666667,139.3333333,42,0,13.2,62,378.6666667,139.3333333,42,1.26,1260,20.53333333,0,91.66666667,973.7333333,0,0,0,0,170,156.3333333,1.633333333,1.066666667,78,2023-07-14 07:00:00+02:00
2023-07-14 07:00:00+02:00,15,0.17,-73,70.66666667,437,178,51,0,13.36666667,70.66666667,437,178,51,1.53,1530,20.5,0,89.86666667,973.6666667,0,0,0,0,162,147.6666667,1.6,0.966666667,76,2023-07-14 07:15:00+02:00
2023-07-14 07:15:00+02:00,15.66666667,0.17,-75.33333333,78.33333333,490,218.3333333,86.33333333,0,13.43333333,78.33333333,490,218.3333333,86.33333333,2.59,2590,20.4,0,87.03333333,973.6,0,0,0,0,152.3333333,139.6666667,1.6,0.9,73.33333333,2023-07-14 07:30:00+02:00
2023-07-14 07:30:00+02:00,16,0.17,-78,85,536.6666667,260,130.3333333,0,13.56666667,85,536.6666667,260,130.3333333,3.909999999,3909.999999,20.4,0,84.3,973.5666667,0,0,0,0,143,130,1.6,0.8,71,2023-07-14 07:45:00+02:00
2023-07-14 07:45:00+02:00,17,0.17,-81,90.66666667,578.3333333,303,178,0,13.63333333,90.66666667,578.3333333,303,178,5.34,5340,20.4,0,81.66666667,973.5,0,0,0,0,134.3333333,119,1.666666667,0.8,68.33333333,2023-07-14 08:00:00+02:00
2023-07-14 08:00:00+02:00,17.33333333,0.17,-83,96,614,346,228.6666667,0,13.63333333,96,614,346,228.6666667,6.860000001,6860.000001,20.4,0,78.8,973.4333333,0,0,0,0,127,112,1.7,0.833333333,66,2023-07-14 08:15:00+02:00
2023-07-14 08:15:00+02:00,18,0.17,-86,100.6666667,645,388.6666667,281,0,13.56666667,100.6666667,645,388.6666667,281,8.43,8430,20.4,0,75.6,973.3666667,0,0,0,0,121,109.3333333,1.8,1.033333333,63.66666667,2023-07-14 08:30:00+02:00
2023-07-14 08:30:00+02:00,18.33333333,0.17,-89,105,672.6666667,431,335,0,13.43333333,105,672.6666667,431,335,10.05,10050,20.4,0,72.53333333,973.3,0,0,0,0,115,107.6666667,1.866666667,1.2,61,2023-07-14 08:45:00+02:00
2023-07-14 08:45:00+02:00,19,0.17,-92,109,697,473,389,0,13.36666667,109,697,473,389,11.67,11670,20.5,0,69.63333333,973.2,0,0,0,0,110,106.3333333,1.933333333,1.366666667,58.66666667,2023-07-14 09:00:00+02:00
2023-07-14 09:00:00+02:00,19.66666667,0.17,-94,112,719.6666667,514.3333333,444,0,13.23333333,112,719.6666667,514.3333333,444,13.32,13320,20.5,0,67.06666667,973.1333333,0,0,0,0,106.6666667,104.6666667,2,1.5,56,2023-07-14 09:15:00+02:00
2023-07-14 09:15:00+02:00,20,0.17,-97,114,741,554.6666667,497.3333333,0,13.16666667,114,741,554.6666667,497.3333333,14.92,14920,20.5,0,64.8,973.0666667,0,0,0,0,104.6666667,102,2.1,1.533333333,53.66666667,2023-07-14 09:30:00+02:00
2023-07-14 09:30:00+02:00,20.33333333,0.17,-100.6666667,115.6666667,760,593.6666667,550,0,13.03333333,115.6666667,760,593.6666667,550,16.5,16500,20.5,0,62.6,973,0,0,0,0,102.6666667,100,2.133333333,1.6,51,2023-07-14 09:45:00+02:00
2023-07-14 09:45:00+02:00,21,0.17,-104,117.3333333,777,631,601.3333333,0,12.96666667,117.3333333,777,631,601.3333333,18.04,18040,20.5,0,60.5,972.9,0,0,0,0,101.3333333,97.66666667,2.2,1.7,48.66666667,2023-07-14 10:00:00+02:00
2023-07-14 10:00:00+02:00,21,0.17,-107,118.6666667,791.6666667,666.6666667,650.3333333,0,12.83333333,118.6666667,791.6666667,666.6666667,650.3333333,19.51,19510,20.5,0,58.7,972.8333333,0,0,0,0,98.33333333,95,2.3,1.766666667,46,2023-07-14 10:15:00+02:00
2023-07-14 10:15:00+02:00,21.66666667,0.17,-111,120.3333333,804,700,697,4,12.73333333,165.6666667,701.6666667,671,665.6666667,19.97,19970,20.5,0,57.3,972.7333333,0,0,0,0,95,93,2.433333333,1.866666667,44,2023-07-14 10:30:00+02:00
2023-07-14 10:30:00+02:00,22,0.17,-114.6666667,121.3333333,815.3333333,731.6666667,741,0,12.56666667,121.3333333,815.3333333,731.6666667,741,22.23,22230,20.53333333,0,55.86666667,972.6333333,0,0,0,0,92,90.33333333,2.566666667,1.966666667,41.66666667,2023-07-14 10:45:00+02:00
2023-07-14 10:45:00+02:00,22,0.17,-118.6666667,122.3333333,825,760.6666667,782,1.666666667,12.46666667,144.6666667,778.3333333,746.6666667,766,22.98,22980,20.6,0,54.46666667,972.5333333,0,0,0,0,89,88.33333333,2.733333333,2.066666667,39.33333333,2023-07-14 11:00:00+02:00
2023-07-14 11:00:00+02:00,22,0.17,-123.3333333,123,833.6666667,787.6666667,820,2.333333333,12.4,151.6666667,774.3333333,769.6666667,798.6666667,23.96,23960,20.66666667,0,53.16666667,972.3666667,0,0,0,0,88.66666667,87.66666667,2.866666667,2.166666667,37,2023-07-14 11:15:00+02:00
2023-07-14 11:15:00+02:00,23,0.17,-128,123.6666667,841.3333333,811.6666667,854,2,12.4,147.6666667,794,796.6666667,836.3333333,25.09,25090,20.83333333,0,51.9,972.1,0,0,0,0,89.66666667,88.33333333,3.066666667,2.333333333,35,2023-07-14 11:30:00+02:00
2023-07-14 11:30:00+02:00,23,0.17,-133,124,848,833,884.6666667,1,12.4,138,820.3333333,824.6666667,874.3333333,26.23,26230,20.96666667,0,50.63333333,971.9,0,0,0,0,90.33333333,89,3.233333333,2.466666667,33.33333333,2023-07-14 11:45:00+02:00
2023-07-14 11:45:00+02:00,24,0.17,-139,124,853.3333333,851.6666667,911,0,12.4,124,853.3333333,851.6666667,911,27.33,27330,21.13333333,0,49.4,971.6666667,0,0,0,0,91.33333333,90,3.433333333,2.633333333,31.33333333,2023-07-14 12:00:00+02:00
2023-07-14 12:00:00+02:00,24,0.17,-145,123.6666667,859,868,934,1,12.4,139.3333333,830,858.3333333,922.6666667,27.68,27680,21.26666667,0,48.5,971.4666667,0,0,0,0,92.33333333,90.66666667,3.5,2.7,29.66666667,2023-07-14 12:15:00+02:00
2023-07-14 12:15:00+02:00,24,0.17,-151.3333333,122.6666667,864.3333333,881,953.6666667,8.333333333,12.4,234,654,808,859.3333333,25.78,25780,21.33333333,0,47.86666667,971.3333333,0,0,0,0,94.33333333,92.33333333,3.5,2.7,28.66666667,2023-07-14 12:30:00+02:00
2023-07-14 12:30:00+02:00,24,0.17,-158.6666667,121.3333333,869,891.6666667,968,1.333333333,12.3,139.3333333,836.3333333,880.6666667,954.6666667,28.64,28640,21.4,0,47.2,971.1666667,0,0,0,0,95.66666667,94,3.5,2.7,27.66666667,2023-07-14 12:45:00+02:00
2023-07-14 12:45:00+02:00,24.33333333,0.17,-166,119.6666667,873,899,979,0,12.3,119.6666667,873,899,979,29.37,29370,21.5,0,46.6,971.0333333,0,0,0,0,97.33333333,95.66666667,3.5,2.7,27,2023-07-14 13:00:00+02:00
2023-07-14 13:00:00+02:00,25,0.17,-173.6666667,120.3333333,873,902.6666667,984,0,12.3,120.3333333,873,902.6666667,984,29.52,29520,21.63333333,0,46.06666667,970.8666667,0,0,0,0,98,96.33333333,3.433333333,2.666666667,26,2023-07-14 13:15:00+02:00
2023-07-14 13:15:00+02:00,25,0.17,58.33333333,123,869.3333333,902.6666667,984,0,12.4,123,869.3333333,902.6666667,984,29.52,29520,21.76666667,0,45.66666667,970.7333333,0,0,0,0,99,97,3.266666667,2.533333333,26,2023-07-14 13:30:00+02:00
2023-07-14 13:30:00+02:00,25,0.17,170.6666667,125.6666667,864.6666667,899,979.6666667,7.333333333,12.4,228.6666667,675,832.6666667,893.3333333,26.8,26800,21.93333333,0,45.26666667,970.5666667,0,0,0,0,99,97,3.1,2.4,26.66666667,2023-07-14 13:45:00+02:00
2023-07-14 13:45:00+02:00,25,0.17,163.3333333,128,859,892.6666667,970.6666667,37,12.5,509.6666667,58,561.3333333,522,15.66,15660,22.1,0,44.86666667,970.4333333,0,0,0,0,100,97.66666667,2.933333333,2.266666667,27,2023-07-14 14:00:00+02:00
2023-07-14 14:00:00+02:00,25.66666667,0.17,155.6666667,128.3333333,855.6666667,884,958,47.66666667,12.5,462,0,462,415,12.45,12450,22.26666667,0,44.5,970.3,0,0,0,0,99.66666667,97.33333333,2.766666667,2.133333333,28,2023-07-14 14:15:00+02:00
2023-07-14 14:15:00+02:00,26,0.17,149,126.6666667,854,872.6666667,942,27,12.5,435,233.3333333,639,634,19.02,19020,22.46666667,0,44.2,970.2,0,0,0,0,98.66666667,95.33333333,2.566666667,1.966666667,29.33333333,2023-07-14 14:30:00+02:00
2023-07-14 14:30:00+02:00,26,0.17,142.3333333,125.3333333,851,858,921.6666667,24.33333333,12.5,406.6666667,282.6666667,650,651,19.53,19530,22.63333333,0,43.9,970.1333333,0,0,0,0,97.66666667,93.66666667,2.366666667,1.833333333,30.66666667,2023-07-14 14:45:00+02:00
2023-07-14 14:45:00+02:00,26,0.17,136.6666667,123.6666667,847.6666667,841,897.6666667,15.66666667,12.5,311.6666667,471.3333333,709.6666667,730.3333333,21.91,21910,22.83333333,0,43.5,970.0666667,0,0,0,0,96.33333333,91,2.2,1.666666667,32.33333333,2023-07-14 15:00:00+02:00
2023-07-14 15:00:00+02:00,26,0.17,131,122,843,821,869,19,12.5,334.6666667,395.6666667,663.3333333,670.6666667,20.12,20120,22.96666667,0,43.23333333,969.9666667,0,0,0,0,94,89,2.066666667,1.6,34,2023-07-14 15:15:00+02:00
2023-07-14 15:15:00+02:00,26,0.17,126,120.6666667,837,798.3333333,837,26.66666667,12.5,358,280.6666667,587,571,17.13,17130,23,0,43,969.8333333,0,0,0,0,91,87.33333333,1.966666667,1.5,36,2023-07-14 15:30:00+02:00
2023-07-14 15:30:00+02:00,26,0.17,121.3333333,119.6666667,829.6666667,773,801.6666667,54.66666667,12.4,323.6666667,33.66666667,350.3333333,322.3333333,9.669999999,9669.999999,23.06666667,0,42.7,969.7,0,0,0,0,88,85,1.866666667,1.5,38,2023-07-14 15:45:00+02:00
2023-07-14 15:45:00+02:00,26,0.17,117.3333333,118,822,745.6666667,762.6666667,33.66666667,12.4,312,240.6666667,496,474.3333333,14.23,14230,23.1,0,42.5,969.5666667,0,0,0,0,85,83,1.766666667,1.433333333,40,2023-07-14 16:00:00+02:00
2023-07-14 16:00:00+02:00,26,0.17,113,116,813.6666667,716,721,45,12.4,259,178.6666667,392.3333333,373.6666667,11.21,11210,23.03333333,0,42.2,969.4333333,0,0,0,0,83,81.33333333,1.7,1.4,42.33333333,2023-07-14 16:15:00+02:00
2023-07-14 16:15:00+02:00,26,0.17,109.3333333,113,805,684.6666667,677,55.66666667,12.4,303.3333333,0,303.3333333,272.6666667,8.180000001,8180.000001,22.83333333,0,41.96666667,969.2666667,0,0,0,0,82,80.33333333,1.7,1.4,45,2023-07-14 16:30:00+02:00
2023-07-14 16:30:00+02:00,26,0.17,106,110,796,651.3333333,630.6666667,62.66666667,12.4,244.6666667,0,244.6666667,219.6666667,6.590000001,6590.000001,22.6,0,41.7,969.1333333,0,0,0,0,81,79.33333333,1.7,1.4,47,2023-07-14 16:45:00+02:00
2023-07-14 16:45:00+02:00,26.66666667,0.17,102.6666667,107,785,616,581.6666667,22.33333333,12.4,272,321,477.6666667,442.6666667,13.28,13280,22.4,0,41.5,968.9666667,0,0,0,0,80.33333333,78.33333333,1.7,1.4,49.66666667,2023-07-14 17:00:00+02:00
2023-07-14 17:00:00+02:00,27,0.17,99,104,772.6666667,579,530.6666667,9,12.4,179.6666667,568,528,483.6666667,14.51,14510,22.26666667,0,41.26666667,968.8333333,0,0,0,0,80,78.33333333,1.7,1.4,52,2023-07-14 17:15:00+02:00
2023-07-14 17:15:00+02:00,27,0.17,96,100.6666667,758,540.6666667,478,0,12.4,100.6666667,758,540.6666667,478,14.34,14340,22.2,0,41.06666667,968.7333333,0,0,0,0,80,79.33333333,1.8,1.4,54.66666667,2023-07-14 17:30:00+02:00
2023-07-14 17:30:00+02:00,27,0.17,93,97,742.3333333,500.6666667,424,0,12.5,97,742.3333333,500.6666667,424,12.72,12720,22.16666667,0,40.93333333,968.5666667,0,0,0,0,80,80.33333333,1.8,1.4,57,2023-07-14 17:45:00+02:00
2023-07-14 17:45:00+02:00,27,0.17,90.66666667,93,724,460,370,0,12.5,93,724,460,370,11.1,11100,22.1,0,40.73333333,968.4666667,0,0,0,0,80.33333333,81.33333333,1.8,1.4,59.66666667,2023-07-14 18:00:00+02:00
2023-07-14 18:00:00+02:00,27,0.17,88,89,702,418.6666667,315.3333333,0,12.46666667,89,702,418.6666667,315.3333333,9.459999999,9459.999999,22.16666667,0,40.56666667,968.3666667,0,0,0,0,82,83,1.8,1.4,62,2023-07-14 18:15:00+02:00
2023-07-14 18:15:00+02:00,27,0.17,85,85.33333333,676,376,261,0,12.4,85.33333333,676,376,261,7.83,7830,22.36666667,0,40.36666667,968.3,0,0,0,0,85,86,1.8,1.4,64.66666667,2023-07-14 18:30:00+02:00
2023-07-14 18:30:00+02:00,27,0.17,82,80.66666667,646.6666667,333.6666667,207.6666667,0,12.3,80.66666667,646.6666667,333.6666667,207.6666667,6.230000001,6230.000001,22.53333333,0,40.16666667,968.2,0,0,0,0,88,89.33333333,1.9,1.4,67,2023-07-14 18:45:00+02:00
2023-07-14 18:45:00+02:00,27,0.17,80,76.33333333,613.3333333,291,156.6666667,0,12.23333333,76.33333333,613.3333333,291,156.6666667,4.700000001,4700.000001,22.73333333,0,39.96666667,968.1333333,0,0,0,0,92,93,1.9,1.4,69.33333333,2023-07-14 19:00:00+02:00
2023-07-14 19:00:00+02:00,27,0.17,77,71,576,249.3333333,108.3333333,0,12.26666667,71,576,249.3333333,108.3333333,3.249999999,3249.999999,22.93333333,0,40.3,968.0666667,0,0,0,0,94,94,1.966666667,1.4,72,2023-07-14 19:15:00+02:00
2023-07-14 19:15:00+02:00,26.66666667,0.17,74.66666667,64.66666667,534.3333333,208.3333333,64,0,12.36666667,64.66666667,534.3333333,208.3333333,64,1.92,1920,23.1,0,41.23333333,968,0,0,0,0,97,94,2.1,1.3,74.33333333,2023-07-14 19:30:00+02:00
2023-07-14 19:30:00+02:00,26,0.17,72,57.66666667,485.6666667,169,36,0,12.46666667,57.66666667,485.6666667,169,36,1.08,1080,23.3,0,42.2,967.9666667,0,0,0,0,99,94.33333333,2.233333333,1.3,77,2023-07-14 19:45:00+02:00
2023-07-14 19:45:00+02:00,26,0.17,69,50.33333333,428.6666667,131.3333333,33,0,12.56666667,50.33333333,428.6666667,131.3333333,33,0.99,990,23.46666667,0,43.16666667,967.9,0,0,0,0,100.6666667,95,2.366666667,1.2,79,2023-07-14 20:00:00+02:00
2023-07-14 20:00:00+02:00,25.66666667,0.17,67,42,364,96,29,0,12.7,42,364,96,29,0.87,870,23.6,0,44.7,967.9,0,0,0,0,103.6666667,98,2.533333333,1.233333333,81.33333333,2023-07-14 20:15:00+02:00
2023-07-14 20:15:00+02:00,25,0.17,64,32.66666667,288.6666667,64.33333333,24,0,12.9,32.66666667,288.6666667,64.33333333,24,0.72,720,23.63333333,0,46.86666667,967.9,0,0,0,0,107.6666667,104,2.766666667,1.366666667,83.66666667,2023-07-14 20:30:00+02:00
2023-07-14 20:30:00+02:00,24.33333333,0.17,61,22.66666667,166,37,17.66666667,2.666666667,13.1,23.66666667,146.6666667,36,19,0.57,570,23.7,0,49.13333333,967.9666667,0,0,0,0,111,108.6666667,2.966666667,1.466666667,86,2023-07-14 20:45:00+02:00
2023-07-14 20:45:00+02:00,24,0.17,58.66666667,11,42,14.33333333,9.666666667,12,13.3,12.33333333,5.666666667,13,11,0.33,330,23.76666667,0,51.53333333,968,0,0,0,0,114,113,3.2,1.566666667,88,2023-07-14 21:00:00+02:00
2023-07-14 21:00:00+02:00,23.33333333,0.17,56,0.666666667,1.333333333,1,0.666666667,6,13.43333333,1,0,1,0.666666667,0.02,20,23.7,0,53.86666667,968.0333333,0,0,0,0,116,117,3.366666667,1.633333333,90.33333333,2023-07-14 21:15:00+02:00
2023-07-14 21:15:00+02:00,22.66666667,0.17,53,0,0,0,0,2.666666667,13.5,0,0,0,0,0,0,23.53333333,0,56.13333333,968.1333333,0,0,0,0,118.6666667,120,3.533333333,1.6,92.33333333,2023-07-14 21:30:00+02:00
2023-07-14 21:30:00+02:00,22,0.17,50,0,0,0,0,6.333333333,13.6,0,0,0,0,0,0,23.36666667,0,58.5,968.2333333,0,0,0,0,120.6666667,123,3.733333333,1.6,94.33333333,2023-07-14 21:45:00+02:00
2023-07-14 21:45:00+02:00,21.66666667,0.17,47,0,0,0,0,8,13.66666667,0,0,0,0,0,0,23.23333333,0,61,968.3333333,0,0,0,0,122.6666667,126,3.866666667,1.6,96,2023-07-14 22:00:00+02:00
2023-07-14 22:00:00+02:00,21,0.17,44,0,0,0,0,9,13.7,0,0,0,0,0,0,23.1,0,63,968.4,0,0,0,0,125,129,4,1.6,97.66666667,2023-07-14 22:15:00+02:00
2023-07-14 22:15:00+02:00,21,0.17,41,0,0,0,0,9,13.7,0,0,0,0,0,0,22.96666667,0,64.5,968.3666667,0,0,0,0,127.3333333,132,4.066666667,1.7,99.66666667,2023-07-14 22:30:00+02:00
2023-07-14 22:30:00+02:00,20,0.17,38,0,0,0,0,10.66666667,13.8,0,0,0,0,0,0,22.86666667,0,66,968.3,0,0,0,0,129.6666667,135,4.133333333,1.7,101.3333333,2023-07-14 22:45:00+02:00
2023-07-14 22:45:00+02:00,20,0.17,35,0,0,0,0,11.66666667,13.8,0,0,0,0,0,0,22.76666667,0,67.53333333,968.3,0,0,0,0,132,138,4.2,1.7,102.6666667,2023-07-14 23:00:00+02:00
2023-07-14 23:00:00+02:00,20,0.17,31.33333333,0,0,0,0,18,13.8,0,0,0,0,0,0,23.36666667,0,69.13333333,968.3,0,0,0,0,138.3333333,144.6666667,4.133333333,1.7,104,2023-07-14 23:15:00+02:00
2023-07-14 23:15:00+02:00,19,0.17,28,0,0,0,0,24.66666667,13.8,0,0,0,0,0,0,24.76666667,0,70.76666667,968.3,0,0,0,0,148.6666667,155,4,1.7,105.3333333,2023-07-14 23:30:00+02:00
2023-07-14 23:30:00+02:00,19,0.17,24.66666667,0,0,0,0,15,13.9,0,0,0,0,0,0,26.13333333,0,72.46666667,968.3666667,0,0,0,0,159.3333333,165,4.033333333,1.8,106.3333333,2023-07-14 23:45:00+02:00
